[1295, 1428, 1557, 3009, 3335, 4662, 4698, 6392, 6528, 7158, 7162, 10380, 10440, 11873, 11954, 12194, 12725, 12967, 13710, 13912, 14256, 14646, 15186, 15911, 17702, 18052, 18907, 19704, 20239, 21438, 21854, 23637, 23982, 26209, 27015, 27665, 28853, 29724, 30237, 32560, 1292, 3096, 3285, 3370, 3528, 3824, 3986, 4046, 7739, 8255, 9215, 9613, 10799, 11675, 16997, 17074, 17593, 17999, 21135, 21228, 21408, 22330, 22415, 22707, 22813, 23575, 23781, 24434, 24774, 25943, 26774, 26980, 27410, 28023, 30012, 30033, 30773, 32164, 32231, 32387, 652, 2388, 3510, 5529, 8713, 10353, 10611, 15714, 16000, 16947, 16964, 18286, 22136, 23918, 25002, 25305, 26974, 31594, 31646, 32322]
[178, 1001, 1693, 1754, 1795, 2339, 2399, 3236, 3363, 3789, 6540, 6796, 7056, 7274, 7278, 8440, 8443, 8645, 10292, 10555, 14922, 15574, 16369, 16402, 16902, 16976, 19424, 21469, 21505, 21786, 25193, 25413, 25445, 25560, 27427, 29188, 30315, 30589, 30873, 32032, 178, 1274, 2032, 2793, 2927, 3099, 3103, 3193, 4054, 4585, 4832, 5254, 6100, 6259, 7777, 8212, 10657, 14198, 16499, 17539, 17739, 17888, 18955, 18991, 19475, 20012, 20338, 20578, 20995, 21832, 21959, 25048, 25103, 25529, 26593, 27283, 27442, 27843, 29119, 30236, 1524, 3125, 6122, 6244, 7174, 7522, 8497, 8795, 9923, 13862, 13909, 13920, 20428, 20721, 22080, 23691, 24937, 25122, 29060, 30953]
[2079, 2443, 4025, 5035, 5075, 5096, 6180, 6535, 9066, 10405, 11392, 11449, 12462, 12658, 12913, 13156, 14269, 14773, 16326, 16723, 17361, 17399, 17531, 17578, 18900, 19306, 19944, 21409, 21503, 22088, 22266, 22427, 22647, 25011, 27506, 27507, 27617, 29852, 31773, 31785, 936, 1754, 2153, 3136, 3159, 3440, 4234, 5550, 5769, 6593, 6822, 7302, 7325, 8401, 10263, 10664, 12232, 13370, 13667, 14893, 15366, 17578, 17768, 19289, 20558, 21885, 22975, 23567, 24036, 24576, 25723, 25863, 25907, 26520, 26813, 27663, 28369, 29751, 31535, 32327, 626, 1251, 1745, 2250, 8628, 8784, 9995, 13401, 17887, 18896, 19860, 22112, 22499, 22662, 25135, 26187, 28771, 29409, 31457, 31979]
[658, 1146, 2178, 3247, 3450, 4922, 6829, 9190, 10545, 11101, 12688, 13166, 13331, 13940, 16131, 16912, 17024, 17799, 17885, 18383, 18721, 21121, 21311, 22246, 22279, 22773, 22915, 25615, 25863, 25939, 26246, 28650, 29331, 29380, 29380, 30073, 31482, 31687, 31976, 32033, 24, 38, 1624, 1813, 1911, 2075, 3441, 3942, 4556, 4645, 5016, 5758, 5900, 6569, 7191, 8984, 9128, 10785, 11476, 11535, 12702, 13145, 14801, 16003, 16587, 18044, 18178, 18243, 18762, 20372, 21642, 22964, 23165, 25482, 27961, 29848, 29960, 30522, 31046, 32034, 1093, 2511, 3060, 5379, 5610, 6376, 8096, 9604, 10879, 12019, 13448, 16456, 16830, 18050, 19781, 21035, 25080, 29992, 31358, 31534]
[10, 235, 352, 1258, 3006, 3435, 3894, 5793, 6619, 6987, 7530, 7730, 9333, 9607, 10822, 10971, 11207, 11598, 11914, 16220, 16417, 17984, 18109, 19107, 20942, 21279, 21474, 23332, 23448, 23496, 24247, 24263, 24357, 24928, 26041, 26325, 26797, 27268, 30205, 32442, 955, 2295, 2306, 2655, 3245, 3662, 4874, 4998, 5818, 7161, 7235, 8833, 9030, 9863, 11815, 12150, 13356, 14244, 14706, 15064, 15713, 16676, 18037, 18188, 18512, 19439, 19687, 20371, 21074, 21082, 21254, 21773, 23671, 26145, 26481, 27947, 28212, 28515, 29919, 31001, 1944, 2076, 3627, 3651, 6066, 8387, 11761, 13260, 13490, 14204, 16052, 16530, 17089, 19048, 25731, 26559, 27836, 28591, 29011, 31902]
[73, 1307, 1389, 1475, 1838, 2471, 2492, 2726, 3898, 4322, 5761, 6281, 6604, 11126, 12549, 13829, 16101, 16159, 16559, 16738, 18164, 19251, 20431, 20668, 21479, 21999, 23465, 24177, 24441, 25260, 25627, 25963, 26042, 26492, 26738, 26949, 28133, 28573, 30296, 32745, 338, 1186, 2004, 2682, 2880, 4819, 5247, 5325, 5680, 5736, 6370, 6384, 9228, 9758, 10006, 10122, 10261, 10612, 10921, 12994, 13706, 15468, 17595, 19104, 22988, 23879, 23912, 24565, 25092, 25258, 25775, 25908, 26029, 26663, 26934, 27122, 29666, 30488, 31772, 31886, 2666, 2874, 3386, 3679, 3686, 4798, 7826, 9670, 9978, 12560, 13633, 14147, 15318, 15438, 17318, 19968, 21784, 22647, 25045, 31921]
[1242, 2243, 2803, 4792, 5195, 5474, 5513, 5901, 6046, 7195, 8826, 9548, 9580, 11032, 11568, 12012, 12393, 14982, 15069, 15511, 16133, 16618, 16925, 17497, 17969, 19551, 19686, 23541, 23548, 23896, 24016, 24175, 26811, 26921, 27141, 28811, 29110, 30355, 30409, 30767, 1111, 1276, 1537, 1797, 1945, 3197, 4604, 5545, 5654, 5744, 6260, 8198, 8324, 8770, 9813, 10235, 11271, 11647, 12037, 12359, 13139, 14285, 14905, 15827, 15999, 17057, 17437, 19177, 19437, 19985, 20201, 20844, 25996, 26596, 26809, 27039, 28731, 29287, 29425, 32611, 5160, 6079, 6771, 8940, 11963, 12291, 12307, 13490, 14006, 14723, 17653, 17838, 20061, 20674, 23919, 23954, 28483, 28827, 31372, 32654]
[260, 1392, 2151, 2684, 2989, 4424, 5178, 5210, 5430, 6091, 6199, 8646, 10550, 11382, 14344, 14517, 14921, 14964, 15944, 16153, 16160, 17510, 18289, 19051, 19068, 20847, 20970, 22101, 22157, 23052, 23864, 24028, 24779, 25069, 28467, 28961, 29387, 29726, 32115, 32154, 1837, 1903, 2032, 2246, 2602, 3197, 4515, 4573, 5845, 5868, 6148, 8352, 9961, 11947, 12125, 13145, 13646, 14239, 15934, 16038, 16248, 16635, 16672, 17465, 19360, 19726, 19838, 19844, 20656, 22859, 23601, 23971, 26028, 27237, 27684, 28398, 29172, 30076, 30613, 30919, 1182, 2470, 4427, 6234, 6747, 7074, 8807, 10758, 12689, 14237, 14498, 15129, 16743, 17295, 18555, 21305, 23846, 23978, 24287, 29190]
[527, 1782, 2401, 2564, 3552, 3769, 3925, 4579, 5836, 5958, 7542, 7757, 8671, 9571, 10801, 11919, 12549, 14078, 14916, 16128, 18426, 20298, 21734, 22491, 23452, 23456, 23482, 24151, 24516, 25273, 25878, 26169, 26733, 27284, 28531, 28773, 29267, 30770, 30845, 31790, 241, 482, 2972, 3516, 4825, 5001, 5479, 5962, 6208, 6923, 7257, 9091, 9604, 10714, 11755, 13179, 13451, 14949, 15145, 15166, 15451, 20167, 20424, 20819, 23242, 23815, 24028, 24302, 24793, 25145, 26319, 27767, 28454, 29295, 29363, 30021, 31105, 31674, 32559, 32674, 1825, 2084, 2266, 5161, 5283, 5888, 6037, 10164, 13623, 16486, 17749, 20305, 21994, 22003, 24893, 25155, 30366, 30828, 31312, 31655]
[93, 693, 727, 2255, 2412, 3342, 3825, 4062, 5268, 5424, 6491, 6627, 6776, 7867, 8399, 11557, 11762, 12365, 13793, 13960, 14073, 15678, 16415, 16780, 17125, 18760, 19112, 19658, 19942, 21653, 25237, 26116, 26365, 27218, 27287, 29435, 30991, 31055, 31188, 32724, 1036, 3285, 3562, 4634, 5350, 5546, 5874, 6594, 7105, 7560, 10388, 11048, 13025, 13758, 14486, 14890, 15265, 15911, 15955, 18857, 19524, 19767, 20406, 20463, 20833, 22173, 22986, 23041, 23231, 23979, 25279, 25676, 25954, 27332, 29852, 30157, 30941, 31014, 31152, 32104, 3403, 5906, 5958, 5991, 7836, 8725, 16754, 18286, 18593, 19242, 21491, 22193, 23337, 23380, 25242, 25395, 26313, 30412, 30945, 31504]
