[503, 1959, 2112, 5963, 6524, 6725, 9402, 10704, 11269, 11498, 14517, 20073, 21720, 24391, 25008, 26640, 28342, 28805, 30089, 30637, 3966, 9365, 10344, 10931, 10999, 11051, 13617, 13717, 14127, 17262, 18915, 18955, 23253, 23948, 27834, 28952, 30585, 31902, 31946, 32453, 3219, 3236, 3659, 4011, 7921, 8733, 14521, 14716, 15856, 16694, 17455, 18095, 22150, 22376, 22702, 27743, 27816, 28043, 29985, 32518, 873, 2476, 2982, 6035, 6168, 7174, 7216, 9925, 11393, 12615, 14514, 17768, 18005, 20659, 21285, 23006, 24711, 25133, 31463, 31597, 721, 961, 2136, 4130, 4663, 7105, 7395, 8596, 9353, 12575, 14811, 17025, 17990, 18580, 21828, 22439, 24663, 25201, 26349, 31177]
[3553, 5086, 5460, 5478, 9384, 10707, 12077, 17428, 20695, 21120, 22631, 23117, 23612, 24394, 28279, 28624, 29079, 29802, 32277, 32384, 2768, 3500, 3683, 6969, 7054, 7255, 8559, 10330, 11911, 13159, 14442, 16131, 19966, 20771, 21481, 21756, 23817, 24015, 26931, 29181, 448, 863, 1701, 1861, 1877, 2173, 8576, 9145, 10394, 13312, 15751, 17631, 24345, 25313, 26356, 27200, 27462, 28220, 29443, 30592, 2143, 3050, 4173, 5861, 6518, 7123, 8331, 17201, 17443, 20209, 20596, 21831, 22128, 22707, 24078, 25492, 25827, 26130, 27229, 30969, 580, 2951, 7267, 8369, 8470, 10162, 11896, 12830, 13731, 14191, 15987, 17624, 19229, 19258, 20530, 20752, 24278, 31692, 31715, 32730]
[745, 2733, 2788, 3606, 3689, 3967, 9918, 11717, 13077, 13700, 18807, 19245, 21327, 23013, 23126, 23494, 25912, 28564, 30408, 32351, 263, 752, 764, 1743, 3748, 5273, 6986, 7134, 7438, 11419, 12931, 13504, 19543, 20641, 24187, 26074, 26291, 29059, 29878, 31619, 1084, 5651, 6349, 6478, 6846, 10403, 12062, 12100, 12752, 13717, 14397, 16593, 16604, 19809, 19861, 23366, 26562, 28487, 29158, 32415, 3, 822, 1887, 2992, 7301, 8179, 8290, 12252, 12272, 15426, 16084, 20621, 22473, 22633, 23097, 27852, 27888, 29263, 30250, 30882, 865, 2078, 2747, 2923, 4311, 5711, 7622, 9157, 10298, 11113, 11231, 11998, 12135, 13549, 15395, 15475, 23714, 26551, 26696, 29227]
[2074, 2381, 3570, 4947, 7523, 7962, 11092, 14722, 15261, 18149, 18630, 18632, 22388, 22680, 25451, 26566, 26839, 26976, 29057, 32505, 1627, 2993, 5190, 6374, 7009, 13013, 14915, 16322, 18719, 20113, 21504, 22237, 22615, 22774, 24432, 24530, 25039, 29350, 30587, 31578, 3518, 4439, 5182, 6207, 6558, 7528, 7532, 7533, 8561, 9396, 11178, 14522, 16418, 17226, 17766, 17811, 25018, 27710, 31309, 32013, 3445, 5987, 6851, 6899, 7062, 9870, 10402, 11652, 14020, 18658, 21094, 21711, 22748, 27598, 27662, 29494, 29714, 30198, 30447, 32461, 616, 1764, 7657, 8768, 9781, 10180, 10204, 10454, 12694, 12716, 14900, 17766, 17837, 23139, 23728, 26439, 27069, 27397, 28004, 30491]
[182, 1381, 1896, 2727, 4031, 4123, 8688, 10697, 12199, 14423, 14541, 14877, 20038, 21323, 21967, 23481, 25860, 26354, 28211, 29151, 529, 2469, 2475, 7181, 7244, 7365, 8418, 9390, 10265, 10385, 11494, 12035, 15268, 16232, 19314, 20671, 24920, 24951, 29707, 30024, 2623, 5593, 6872, 13363, 13506, 14576, 14881, 14882, 15404, 16898, 16948, 17759, 17965, 20303, 20978, 23361, 27846, 28154, 28698, 32199, 608, 1226, 1683, 3364, 4631, 7731, 9356, 9509, 9971, 11874, 14978, 19574, 24111, 24395, 24792, 27253, 29128, 30612, 31644, 32366, 209, 3913, 4664, 5529, 11335, 11454, 14303, 17434, 17981, 18930, 20958, 21551, 22945, 23481, 27977, 28705, 29884, 30152, 31621, 32476]
[66, 238, 3865, 7810, 9517, 12062, 14572, 15650, 17392, 19508, 21854, 22435, 22690, 23638, 25183, 25291, 26398, 26519, 28676, 31262, 1005, 2441, 2591, 5949, 8051, 8318, 8397, 8696, 10098, 12079, 13835, 16052, 16551, 18008, 19048, 21675, 25513, 25514, 28532, 30423, 721, 1019, 1445, 4909, 6433, 7585, 8044, 8400, 8702, 9675, 9829, 12785, 15909, 17609, 20588, 23755, 24798, 29016, 30877, 32673, 193, 1207, 1557, 2474, 2603, 2845, 7010, 7394, 8020, 10274, 12286, 13506, 14399, 16327, 17905, 18749, 25927, 27503, 28448, 28893, 57, 478, 1819, 4645, 4729, 9906, 11390, 12056, 12416, 13141, 13692, 13933, 17233, 18329, 20647, 23949, 25788, 29962, 30003, 30606]
[1066, 1725, 2867, 3538, 5115, 6502, 13740, 16420, 16749, 18319, 20501, 22542, 26998, 28473, 30872, 31248, 31758, 32550, 32628, 32687, 1030, 1742, 2334, 3229, 9335, 10362, 10611, 10977, 11138, 14191, 15186, 20207, 21546, 22350, 26304, 27438, 28129, 29714, 31198, 31643, 2092, 3644, 5317, 6649, 8756, 10564, 11495, 11501, 13757, 14144, 14454, 15428, 26154, 26857, 27690, 30269, 30692, 30924, 31782, 31917, 3280, 4685, 7602, 8139, 9411, 13983, 15246, 16483, 16681, 16719, 18531, 22046, 22055, 23120, 23758, 24533, 29711, 29719, 30173, 31455, 4225, 5114, 6382, 10687, 11208, 12706, 12801, 12951, 15068, 15823, 18108, 24363, 26120, 26608, 27843, 28963, 29064, 29249, 29494, 31848]
[986, 2107, 5848, 7447, 8169, 9420, 10964, 11686, 12304, 12324, 12449, 12638, 13570, 13875, 15420, 15767, 23237, 23324, 26473, 29688, 1684, 2768, 2808, 2867, 3631, 6129, 7926, 10774, 15989, 17253, 17633, 18563, 20768, 23122, 23874, 24437, 24913, 25425, 31198, 32750, 50, 582, 1595, 3398, 5782, 7716, 9019, 10447, 13258, 14346, 17604, 19486, 22115, 23066, 25663, 26841, 31526, 31976, 32163, 32382, 2756, 4033, 6797, 8035, 9418, 9543, 13157, 15069, 16470, 19089, 20392, 22082, 22369, 23800, 26265, 28145, 28369, 28701, 28755, 31243, 3630, 3702, 4948, 6417, 7111, 8998, 10123, 10333, 11467, 14172, 15292, 16641, 17026, 18550, 23572, 23895, 24074, 26212, 28693, 29349]
[246, 987, 1230, 3031, 4566, 6244, 7385, 10335, 11244, 17241, 19416, 20450, 20828, 21872, 22317, 22447, 25356, 26165, 28855, 30127, 486, 1084, 2379, 3395, 4579, 7652, 12269, 13510, 13620, 18076, 18750, 20357, 23522, 23693, 25387, 25509, 27234, 27431, 27884, 28499, 7922, 9124, 13505, 13881, 16153, 16951, 17926, 19115, 21919, 22094, 24669, 26741, 27149, 27239, 28771, 29742, 31170, 31762, 31782, 32384, 906, 2199, 2869, 5125, 5812, 10409, 11048, 11100, 11164, 13133, 13760, 16562, 17150, 19496, 22983, 24024, 25792, 27484, 28336, 29588, 6442, 6604, 7309, 8162, 8296, 10949, 13852, 14359, 14983, 15514, 17448, 17762, 18634, 19459, 19702, 19878, 20338, 20851, 27471, 29231]
[3629, 4434, 5671, 8521, 11216, 12026, 12416, 15253, 15751, 17139, 19916, 23367, 25339, 25647, 27287, 27940, 28364, 28813, 29156, 29772, 737, 1158, 3367, 5842, 6261, 6316, 7960, 11072, 12782, 14039, 14668, 15961, 17917, 24544, 25499, 26584, 31343, 31377, 32067, 32624, 597, 4169, 4382, 6003, 10355, 10879, 11408, 13721, 14685, 15923, 16273, 17881, 17975, 26959, 27676, 28843, 31293, 31347, 31373, 32170, 490, 898, 5278, 6704, 12005, 13064, 13484, 15250, 15431, 18406, 18660, 20125, 21456, 21549, 26602, 27744, 28055, 28630, 30593, 32103, 1591, 3169, 6409, 7624, 8218, 8379, 9288, 10026, 10811, 15601, 18705, 24463, 24945, 25000, 27374, 27875, 28576, 28720, 29342, 31585]
[835, 2103, 5636, 7650, 10488, 12867, 13262, 15908, 19921, 20426, 23077, 23687, 25197, 25408, 26178, 27231, 27891, 29036, 30322, 31494, 3664, 5173, 5713, 6383, 10371, 10433, 11483, 12563, 13012, 15509, 15823, 16600, 16677, 21997, 23550, 23798, 23927, 26625, 29319, 31951, 1337, 2907, 3790, 4838, 4844, 7052, 10665, 10838, 13589, 14528, 15585, 16017, 17399, 18458, 18577, 21589, 21636, 27050, 30885, 31452, 1922, 5933, 7129, 8081, 10434, 10704, 12131, 12307, 15052, 15493, 16513, 19839, 21173, 22204, 23054, 25195, 27073, 30776, 31425, 31558, 701, 1229, 4242, 7285, 9472, 9702, 9967, 10950, 11714, 12659, 13554, 17502, 18696, 19093, 21362, 23766, 24305, 27952, 31819, 31849]
[35, 236, 432, 2659, 2804, 3096, 3380, 6129, 6869, 7322, 9120, 10399, 11965, 15097, 16106, 22240, 24712, 25444, 27602, 28692, 431, 449, 1455, 5335, 6916, 9287, 9667, 10347, 11992, 13506, 16062, 16067, 18218, 21222, 22133, 22475, 26833, 29529, 31948, 32725, 1186, 1641, 4962, 6372, 7327, 11058, 11742, 12550, 12562, 12649, 14986, 16643, 18937, 19003, 21967, 24919, 28089, 28745, 29089, 30453, 2171, 3907, 4246, 6045, 7572, 10427, 10637, 11357, 12135, 12924, 13210, 14502, 15906, 17094, 21301, 21578, 21873, 22455, 22508, 24494, 1639, 3925, 4525, 4698, 9411, 9751, 14644, 14933, 19946, 20437, 21604, 22188, 22247, 22504, 22871, 24561, 24582, 24778, 28736, 31210]
[5678, 7128, 7418, 7544, 7727, 8096, 8233, 15402, 17581, 21914, 22791, 22938, 23515, 25532, 27591, 28239, 28739, 29715, 29802, 30461, 736, 1835, 3827, 8701, 10214, 11061, 11650, 12227, 13790, 14351, 16076, 17317, 17437, 19320, 19367, 19931, 21206, 23462, 30561, 31185, 2599, 4279, 4999, 5394, 9046, 9402, 10264, 13334, 15274, 17231, 20771, 22365, 23325, 24471, 25736, 27467, 29121, 29880, 30051, 32271, 745, 2776, 3962, 4540, 5159, 11847, 12082, 14851, 14998, 15761, 18410, 18710, 19451, 22069, 24275, 26758, 29775, 32125, 32232, 32413, 1167, 1578, 1990, 5188, 5381, 8603, 10807, 15311, 16622, 18417, 19723, 22391, 23186, 23216, 23628, 26413, 28336, 28866, 31019, 32066]
[849, 1088, 1539, 6316, 10096, 10647, 12531, 16161, 17785, 18160, 18189, 18536, 18745, 18959, 20328, 21984, 22312, 24575, 24985, 26246, 803, 2026, 2803, 3063, 4066, 5611, 8162, 9896, 10681, 13885, 15057, 16411, 18339, 19074, 19745, 22707, 25253, 25548, 31570, 32325, 429, 1279, 1697, 3246, 6067, 6514, 6836, 7293, 10364, 10431, 13769, 13869, 15645, 16968, 17121, 19013, 19380, 26005, 30757, 31150, 401, 1344, 2249, 3058, 3516, 3627, 3918, 4127, 6007, 8331, 13430, 14052, 16219, 16761, 22879, 23668, 23781, 24198, 25300, 30778, 1899, 2382, 4055, 5426, 6525, 8920, 9436, 9568, 9753, 11028, 12472, 13634, 13955, 16105, 16816, 22332, 26793, 27293, 28437, 30288]
[2844, 4473, 5153, 10055, 10267, 10662, 13512, 14396, 15303, 17074, 18212, 20196, 20834, 24400, 24483, 25862, 28284, 30086, 32016, 32302, 609, 1112, 1831, 3603, 3756, 4383, 5346, 6502, 11898, 12589, 13293, 13820, 13931, 15339, 20344, 25799, 28680, 29596, 30197, 32670, 870, 1065, 4037, 6815, 8109, 8664, 10957, 12770, 13528, 16822, 17929, 18086, 19523, 19783, 23894, 24393, 26408, 26487, 28759, 29449, 1174, 2327, 2979, 3104, 3676, 4150, 4703, 7924, 12486, 12888, 13173, 15173, 16592, 17364, 22027, 24663, 27212, 28401, 28447, 28709, 3816, 4964, 5055, 5432, 7122, 8874, 8974, 11415, 11495, 13026, 14748, 17366, 17500, 18282, 20030, 25332, 26239, 27836, 30504, 31505]
[1942, 5404, 6639, 8737, 9194, 10404, 11858, 12153, 12576, 12618, 14513, 18223, 20396, 22028, 26923, 27778, 27956, 28672, 30216, 30914, 4216, 4810, 6859, 8942, 9741, 12182, 13084, 14255, 14515, 16119, 17641, 23404, 23452, 26524, 26730, 29089, 29300, 30368, 31782, 32669, 1176, 2732, 4138, 4673, 5538, 5819, 8749, 12830, 13033, 14738, 15334, 16904, 19281, 24141, 26426, 29182, 30356, 30487, 32182, 32471, 81, 3133, 8177, 8906, 9977, 11187, 12092, 15232, 18213, 19212, 23756, 23757, 24285, 26423, 27510, 29063, 29891, 30365, 31024, 31515, 27, 1033, 1175, 2969, 3250, 3672, 5945, 7136, 8694, 11367, 11765, 13244, 16190, 18338, 21950, 25557, 25858, 26117, 29245, 32028]
[1208, 2749, 6785, 7582, 8404, 8559, 10736, 11477, 11919, 12196, 13023, 14264, 15959, 19926, 23807, 26139, 27634, 29382, 29535, 32300, 233, 1663, 3842, 4041, 5908, 8519, 12380, 12639, 13392, 14982, 16711, 16984, 17469, 20539, 21568, 21987, 22303, 27555, 30682, 31552, 941, 6192, 11122, 11464, 12456, 12629, 12669, 13787, 16467, 22745, 24359, 25055, 25190, 25481, 25680, 26892, 27352, 31504, 31594, 31830, 116, 216, 289, 1468, 4644, 6518, 6841, 7121, 7519, 9592, 14227, 17393, 18004, 21044, 21176, 22212, 23786, 27705, 28982, 32559, 2451, 4817, 8610, 9083, 9617, 13435, 14771, 16043, 19066, 20450, 22895, 23576, 23616, 23733, 27212, 28434, 28940, 29248, 31371, 32346]
[671, 3083, 5421, 6347, 9645, 9668, 11610, 12426, 12518, 15586, 18711, 19488, 21505, 22263, 22609, 23569, 25289, 25935, 32482, 32621, 346, 1403, 2849, 6505, 9036, 10716, 13874, 16510, 16663, 16887, 19146, 21281, 21802, 25835, 27395, 27889, 28838, 29691, 30184, 30631, 999, 2677, 5178, 8912, 9942, 10946, 11691, 12215, 15082, 17511, 19075, 19287, 19589, 20480, 20613, 20720, 22352, 22382, 30435, 32326, 191, 924, 942, 4278, 4543, 6443, 8913, 12145, 14235, 16011, 16250, 20550, 20731, 20937, 21691, 22166, 23461, 24934, 26743, 27462, 1435, 2893, 3441, 4750, 4794, 6660, 8021, 8022, 8120, 8608, 10834, 12370, 16417, 18880, 18993, 20971, 22900, 23740, 27499, 28789]
[824, 2884, 3812, 3893, 4888, 6023, 6261, 6675, 9099, 9189, 12046, 17613, 19284, 21267, 22589, 23595, 25054, 25830, 28437, 32424, 386, 1258, 2902, 7157, 7208, 7846, 8484, 8620, 9669, 13175, 15929, 18994, 19953, 22595, 22636, 23584, 26424, 29604, 29956, 30882, 5194, 6693, 6984, 7814, 9468, 10439, 14214, 14452, 14635, 16429, 16873, 16986, 17417, 18500, 21081, 22041, 23230, 27352, 28190, 28347, 3273, 4337, 12214, 15041, 18237, 21256, 21557, 22061, 22973, 24262, 24928, 26359, 26393, 27495, 28479, 28776, 30211, 31687, 32370, 32631, 534, 960, 3186, 3423, 3982, 4079, 6125, 8068, 8676, 10664, 12898, 13655, 13670, 18724, 21128, 21512, 27188, 28791, 32469, 32709]
[318, 981, 5383, 6144, 6407, 8379, 15505, 15649, 16818, 17226, 17735, 21238, 21866, 21947, 22762, 23874, 24858, 24905, 25852, 26047, 160, 760, 2506, 2709, 2765, 2806, 3199, 3835, 4241, 4545, 7204, 8400, 13923, 15623, 17301, 20624, 25317, 30241, 30416, 30496, 2040, 3309, 6803, 6903, 6989, 9326, 11623, 15644, 15775, 15860, 21176, 25347, 26103, 26310, 26486, 27436, 28109, 28374, 28462, 30323, 1067, 4241, 6821, 6909, 9831, 12339, 12601, 12694, 13242, 13823, 14658, 16668, 17614, 20865, 21190, 22292, 25923, 28020, 28802, 29264, 4263, 5563, 5791, 9428, 9473, 10316, 13250, 15001, 15335, 18976, 20426, 22372, 23441, 24968, 25061, 25341, 26053, 29081, 29112, 30945]
