[739, 6226, 10801, 14352, 15501, 19256, 22618, 24702, 25786, 29833, 2047, 2129, 4156, 16563, 18876, 21245, 25037, 27218, 27417, 32413, 4814, 5220, 6842, 7893, 16125, 17914, 24286, 29823, 32522, 32675, 8854, 12328, 16023, 19887, 21302, 21992, 22417, 24235, 27088, 31981, 813, 1546, 9749, 13315, 16494, 18194, 21170, 25090, 27244, 28379, 1686, 3297, 3428, 3959, 7485, 14743, 22947, 23786, 24477, 30093, 1348, 4384, 9208, 13456, 14489, 19231, 19534, 26522, 29822, 30582, 1188, 4459, 4662, 5052, 5302, 9732, 18247, 18840, 22651, 24686, 950, 5912, 6362, 6866, 14511, 17834, 18761, 20461, 26341, 31199, 427, 2172, 2394, 5805, 9529, 12201, 15514, 17357, 17456, 30401]
[668, 764, 2280, 5117, 9453, 9616, 13230, 16709, 23062, 27689, 1712, 5942, 11966, 14653, 19757, 22987, 25387, 29764, 31012, 32109, 2047, 7990, 9615, 14214, 15125, 15726, 18959, 24702, 27423, 28844, 1856, 2877, 5437, 6805, 8838, 11862, 12454, 25193, 29978, 31223, 13098, 13938, 14534, 16826, 18167, 21440, 25457, 26930, 27073, 31834, 1154, 1367, 5523, 6976, 13165, 13955, 14196, 18487, 27661, 27745, 3545, 3802, 5260, 7034, 13508, 13620, 26042, 29734, 30612, 32624, 4834, 7153, 12580, 16414, 19775, 20836, 25424, 26791, 28350, 29142, 8355, 10733, 13309, 19020, 23004, 23254, 24319, 26307, 28578, 32387, 4602, 9422, 11204, 12508, 14005, 14199, 16555, 26933, 27717, 30439]
[3250, 7654, 10806, 20995, 22496, 23519, 24317, 26682, 28216, 28434, 4662, 4971, 8342, 8387, 17852, 18889, 22125, 28960, 29128, 30610, 3003, 3116, 3241, 4957, 9295, 12961, 15209, 18675, 24787, 28473, 8684, 9924, 11312, 12212, 13836, 14785, 19223, 20991, 29736, 31333, 9021, 12015, 12109, 14218, 15555, 19462, 21889, 23003, 27876, 28937, 3469, 4534, 5603, 9106, 10891, 11165, 18047, 20075, 30449, 30995, 4589, 6259, 11687, 14390, 17996, 24662, 25231, 26830, 27211, 28394, 2955, 3595, 12661, 15873, 19305, 20147, 20574, 22748, 25994, 26886, 35, 9967, 13961, 20783, 20936, 21616, 24381, 26127, 30164, 32232, 4173, 6715, 11843, 13267, 14905, 15957, 17451, 20517, 25936, 31871]
[4251, 7968, 9105, 14921, 16171, 17185, 17302, 18919, 25709, 28538, 661, 8531, 9313, 9483, 12342, 12830, 18771, 20556, 28536, 30309, 7565, 7573, 9611, 11180, 13527, 16105, 19039, 22755, 28672, 29566, 3391, 5482, 5784, 10778, 21945, 23232, 25317, 30330, 30899, 31727, 15878, 16055, 16614, 21893, 23313, 24554, 25850, 28570, 28810, 29474, 957, 8366, 10720, 12888, 13271, 22359, 27115, 28547, 30081, 31878, 11605, 13550, 14248, 19546, 20794, 24826, 25602, 29141, 30056, 31185, 2522, 3791, 7320, 10460, 16728, 20616, 20856, 23428, 24405, 30641, 1632, 6695, 8396, 11537, 12902, 17333, 22136, 23111, 26986, 27945, 2436, 11898, 13092, 14587, 14944, 16007, 17539, 24904, 25047, 32010]
[6681, 9928, 10111, 11618, 14240, 16107, 20168, 24437, 29674, 32297, 1138, 1854, 2946, 3658, 6587, 8568, 17965, 19411, 21279, 26426, 1934, 4536, 5859, 8213, 8401, 8985, 13764, 22878, 23983, 32278, 3565, 4834, 5727, 5798, 8145, 18612, 21447, 22189, 27551, 29293, 1946, 4683, 7860, 11567, 16366, 17165, 18018, 23235, 27303, 28773, 317, 2950, 8532, 12865, 18148, 19914, 21971, 24542, 25224, 30050, 2453, 6268, 6672, 10147, 16352, 17176, 26738, 28270, 28314, 31257, 5715, 6060, 7866, 8213, 14195, 16674, 18246, 18749, 22169, 28934, 3037, 8288, 11473, 16423, 18170, 21471, 23861, 25096, 28549, 32034, 1887, 6421, 7789, 11639, 13835, 15499, 22668, 22841, 23516, 30950]
[318, 2792, 6570, 10370, 10421, 17308, 18223, 19295, 19892, 29343, 2495, 4798, 8493, 8648, 10376, 17651, 17851, 22151, 23452, 28968, 4230, 7097, 11656, 13028, 13431, 15670, 18625, 19910, 25269, 27819, 215, 5763, 6947, 7059, 10691, 15938, 17124, 22108, 23871, 26464, 3831, 7960, 12355, 13779, 21682, 22694, 22900, 25532, 29569, 32710, 5709, 6725, 7195, 14955, 16514, 22189, 23300, 25734, 26052, 26601, 2178, 3283, 5891, 7598, 15624, 17340, 19739, 22720, 30520, 31642, 606, 4576, 9140, 12580, 13252, 13441, 13771, 13958, 19643, 29497, 3004, 8663, 12491, 16297, 16862, 23367, 25470, 26641, 27823, 29128, 158, 987, 1021, 3206, 5330, 7362, 15066, 16457, 27607, 30336]
[1847, 7811, 10548, 11110, 11489, 13072, 17184, 24312, 29742, 30867, 60, 3853, 6728, 9674, 10088, 17135, 22945, 29245, 32537, 32583, 3454, 5865, 8757, 13176, 16983, 18180, 21569, 29531, 29566, 32240, 2258, 4708, 7459, 9617, 12354, 13686, 13977, 14355, 16028, 19343, 3839, 5469, 12443, 12966, 15194, 18692, 19430, 25128, 27674, 28953, 2017, 6226, 10053, 10165, 14274, 22439, 23990, 25399, 28597, 30203, 17028, 17615, 21309, 23227, 26234, 27295, 27519, 29963, 31224, 31432, 309, 3643, 12290, 17345, 22837, 26413, 26457, 30628, 30910, 32029, 1144, 13202, 13700, 15969, 21185, 24667, 25680, 28299, 30353, 30719, 1642, 9864, 11837, 16180, 18063, 19357, 20128, 22453, 23467, 24382]
[5950, 7447, 15908, 16088, 23890, 25501, 27330, 29255, 29796, 29941, 2242, 2542, 3231, 9640, 15843, 16091, 21985, 26739, 26889, 27204, 6789, 6831, 8175, 12420, 21326, 25021, 25511, 25596, 30161, 31427, 1454, 1496, 1810, 4838, 5106, 9300, 13165, 19970, 20531, 31788, 2034, 2036, 2069, 12661, 13719, 15980, 21680, 22438, 28224, 29822, 3189, 5460, 6046, 8453, 16094, 19246, 21635, 26232, 29841, 31717, 5056, 5614, 16296, 20323, 23747, 24678, 26417, 29139, 29256, 31049, 197, 1241, 4114, 5612, 6324, 8680, 9054, 16797, 27526, 30549, 8354, 8522, 9850, 10785, 12210, 13131, 15753, 18466, 22890, 25177, 2314, 5690, 6303, 7228, 10081, 11236, 13809, 18328, 20001, 30820]
[26, 3938, 4021, 7257, 12855, 16889, 17649, 22532, 23251, 23992, 2773, 3371, 4384, 12405, 13820, 17040, 19248, 23965, 28942, 29464, 1710, 2883, 10713, 11373, 15760, 17525, 22655, 26524, 28411, 30407, 5625, 6021, 10475, 11729, 16730, 17285, 20168, 20883, 24299, 26762, 3942, 5245, 6970, 13073, 13665, 16373, 25287, 25940, 31183, 32169, 734, 2527, 2883, 4640, 11114, 13063, 18597, 23532, 23803, 25279, 4642, 8851, 10789, 11984, 12443, 13785, 14691, 17839, 25979, 31581, 86, 1578, 2560, 3320, 5628, 11874, 14518, 18976, 25803, 26314, 2312, 2751, 13597, 15951, 16781, 24522, 26401, 30981, 31173, 31863, 2226, 2281, 4002, 13144, 13158, 17878, 18282, 21079, 23299, 23923]
[5218, 7349, 8037, 8164, 13027, 16234, 16235, 25831, 26705, 31774, 3883, 6922, 8613, 12716, 21017, 21557, 21754, 27934, 28792, 32297, 7111, 9014, 9289, 9810, 11012, 14256, 22312, 23558, 25369, 28248, 2617, 10708, 15213, 17517, 22649, 22785, 23574, 24363, 29329, 29539, 484, 620, 9510, 9587, 10636, 15122, 19283, 21388, 22512, 30973, 2127, 7665, 10377, 11496, 15385, 16324, 17434, 21762, 29815, 30682, 467, 1249, 4443, 5923, 5952, 6305, 10817, 13848, 16303, 20526, 1543, 6491, 8533, 10604, 10695, 13411, 15280, 28570, 29695, 29879, 906, 1168, 2694, 10592, 13770, 14623, 15717, 19046, 19998, 24067, 551, 621, 1527, 11485, 13549, 14205, 21381, 22781, 27670, 30129]
