[2904, 3009, 3878, 5192, 8192, 9806, 11169, 11508, 11691, 12152, 12430, 13652, 13663, 14117, 14580, 15285, 15988, 18047, 21179, 21212, 21989, 23507, 23840, 24157, 25240, 25327, 27496, 28361, 29042, 31902, 31985, 32163, 32367, 472, 856, 1823, 2360, 6321, 8224, 9235, 9339, 10077, 12654, 15883, 16137, 17503, 18067, 18443, 18799, 20547, 22263, 22870, 23301, 23851, 24005, 24533, 24719, 25016, 26157, 26243, 27370, 28097, 29144, 29498, 30605, 31245, 1176, 1214, 1219, 1307, 1887, 2661, 3397, 3932, 3950, 5855, 6351, 8149, 10178, 10813, 12452, 13898, 14643, 14647, 19207, 20244, 20398, 20989, 22899, 23819, 25332, 27313, 27411, 27487, 28402, 28949, 29487, 29630, 31078, 9075]
[204, 1371, 2138, 4249, 4735, 4981, 5497, 6347, 7181, 8806, 8879, 10069, 10142, 10544, 13784, 15140, 15549, 16511, 16731, 16847, 18134, 18282, 18326, 20437, 20480, 20534, 21654, 21852, 22763, 23044, 25507, 28518, 30540, 1029, 1118, 4634, 5413, 5578, 6542, 6700, 6776, 7909, 10715, 10819, 11030, 12214, 12559, 13280, 13488, 14145, 14439, 15566, 16105, 17100, 17872, 18798, 22001, 23112, 23407, 25356, 25424, 26224, 27801, 30086, 30556, 31491, 407, 699, 2338, 2750, 3773, 6623, 7888, 11184, 12796, 12823, 13973, 14507, 15510, 15594, 16784, 17305, 17437, 17998, 19109, 20009, 20936, 21586, 21737, 23888, 24988, 25634, 25654, 27162, 30078, 30426, 30438, 31691, 32520, 19315]
[351, 464, 842, 1536, 2142, 2291, 2849, 3321, 4121, 4200, 6536, 6685, 6758, 7302, 7793, 8275, 8300, 8661, 10171, 10877, 10889, 13411, 17924, 20081, 20831, 21522, 23012, 23755, 26934, 27965, 29821, 30195, 32006, 1078, 1131, 2107, 2373, 2620, 3924, 5731, 5758, 6728, 7505, 8261, 8629, 8692, 9435, 10532, 11394, 12233, 12684, 17530, 17637, 18134, 19183, 20190, 20976, 22763, 24625, 27827, 28824, 29951, 30173, 30393, 30528, 31866, 123, 267, 447, 681, 1208, 3707, 4753, 5763, 6113, 6646, 8154, 8894, 9865, 10410, 11410, 11448, 11995, 13607, 15327, 15752, 15976, 18346, 19100, 21507, 22305, 23153, 26356, 27473, 29290, 29724, 32075, 32346, 32630, 1377]
[801, 3788, 5562, 5628, 5919, 6338, 6382, 6724, 7534, 7840, 7916, 8783, 10530, 10721, 12496, 12911, 13464, 14929, 15315, 15922, 16435, 17109, 20487, 21429, 22073, 22373, 25120, 26585, 27407, 27619, 28413, 28493, 32643, 774, 3778, 4582, 5148, 5648, 7819, 7823, 8569, 9428, 10805, 12008, 13138, 13341, 13688, 14270, 14331, 17373, 18356, 18686, 19701, 21028, 21328, 21792, 22923, 23215, 23685, 25093, 25823, 26893, 27408, 28116, 29231, 31637, 368, 1421, 2174, 3275, 4826, 4885, 5361, 6671, 9308, 10147, 10548, 11923, 12018, 13579, 14045, 16690, 18066, 18447, 18849, 19739, 20260, 20840, 21281, 21455, 23161, 24244, 24793, 25005, 25479, 25693, 26260, 27172, 29680, 20778]
[1194, 1468, 1509, 1616, 3277, 4512, 5368, 6960, 6979, 9445, 9677, 9764, 9827, 12245, 12979, 13205, 13790, 15304, 19075, 19598, 20098, 20794, 22804, 23080, 23553, 24834, 25065, 25562, 29693, 30150, 30427, 31695, 31869, 1213, 1666, 1904, 2881, 3703, 6367, 7137, 7148, 8415, 10647, 10999, 11762, 14907, 16345, 16405, 17312, 17621, 18604, 19619, 19947, 19986, 20847, 22198, 22352, 23644, 26043, 26333, 26686, 27325, 29937, 30787, 31413, 32687, 2891, 5653, 5926, 6217, 6577, 7210, 8766, 9382, 9625, 10498, 11187, 11873, 12240, 12596, 14178, 14281, 16191, 16766, 17059, 18936, 19839, 19868, 20003, 20910, 21260, 22762, 23845, 24000, 24508, 26543, 28328, 29486, 29790, 7280]
[33, 601, 1680, 1925, 5144, 6663, 7473, 9529, 10337, 13867, 13872, 15280, 16517, 18698, 19623, 19999, 20001, 20947, 21216, 21809, 22724, 24674, 25372, 25388, 25592, 26396, 27278, 27469, 28348, 28551, 30712, 31667, 32679, 1481, 3490, 4155, 4570, 5966, 6576, 7819, 10066, 11427, 11733, 12125, 12416, 13148, 13433, 15053, 15863, 16269, 16461, 16538, 16724, 18458, 18980, 19143, 21396, 24320, 25588, 27095, 27524, 27805, 30159, 30648, 31123, 32609, 303, 1300, 1445, 1798, 2470, 2673, 3356, 5009, 6785, 6808, 8580, 9064, 9071, 10271, 12093, 12439, 12635, 12972, 15664, 18551, 19009, 20537, 21328, 21776, 21929, 23702, 23837, 24756, 25393, 26066, 27848, 28961, 31169, 13458]
[4641, 4824, 5232, 6579, 6628, 11626, 12877, 13084, 14193, 14965, 15769, 15899, 16458, 16753, 18232, 18946, 21302, 22433, 23130, 24866, 24920, 26027, 26127, 26530, 27865, 28039, 28984, 29664, 29987, 30778, 31778, 32560, 32727, 1529, 1556, 1600, 2566, 3028, 5672, 5920, 7896, 8415, 8532, 9325, 11652, 13596, 15980, 17287, 18531, 18821, 21561, 22210, 22483, 23478, 23925, 24178, 24623, 24985, 26092, 26460, 28308, 29783, 30316, 30733, 31471, 31798, 1823, 4020, 5622, 9637, 11215, 11924, 13350, 13514, 13816, 13915, 14390, 14955, 15237, 15550, 15759, 17318, 17320, 18531, 18984, 20221, 21053, 23589, 24975, 25328, 26795, 29797, 30346, 30415, 30433, 30782, 31128, 31374, 32075, 27115]
[4924, 4928, 5014, 5196, 10243, 10448, 11006, 11129, 11494, 11773, 11911, 13020, 15487, 15613, 16801, 17480, 21002, 21917, 22047, 22111, 22206, 22997, 23657, 25087, 26603, 27858, 28080, 28205, 29259, 29287, 29606, 29773, 29861, 274, 863, 5343, 6417, 6433, 6498, 6711, 7183, 7702, 10302, 10767, 11275, 11598, 12325, 12897, 14263, 14395, 16213, 17422, 17574, 18152, 18961, 19604, 20573, 20716, 21036, 21588, 21989, 24817, 25473, 26347, 26592, 31160, 248, 858, 1227, 2054, 2981, 3223, 3312, 4264, 4701, 4810, 6617, 7459, 8750, 10630, 10901, 11188, 11637, 11646, 12687, 16184, 17176, 17181, 17952, 23983, 24347, 24653, 24928, 25578, 26500, 26788, 27623, 29843, 32095, 24306]
[811, 2061, 2666, 2769, 3342, 3832, 4371, 4679, 5453, 5859, 5956, 6384, 7818, 9539, 14681, 15159, 16616, 16650, 16827, 17545, 18798, 19627, 19857, 20509, 21980, 23246, 24087, 26594, 26756, 27415, 29555, 29876, 30369, 249, 608, 644, 799, 1044, 1471, 1836, 1924, 2206, 3623, 4223, 5893, 9337, 9509, 9714, 11263, 11330, 11383, 11791, 14011, 14318, 16794, 17795, 19100, 20137, 20344, 23658, 24850, 26720, 27864, 28709, 29165, 31001, 2587, 2821, 4607, 5914, 6177, 7112, 7655, 7889, 8570, 9177, 9880, 11234, 13068, 13680, 14693, 15009, 15932, 18359, 18701, 20370, 20965, 22354, 25243, 25484, 25505, 25782, 25854, 27198, 28214, 29193, 29479, 30024, 32109, 26503]
[646, 971, 1573, 2147, 3620, 4968, 5805, 6554, 7147, 7954, 8690, 9667, 9843, 11285, 11774, 11991, 13482, 13542, 16498, 21245, 21932, 23908, 25763, 27522, 29928, 29970, 30033, 30249, 30446, 30517, 30989, 32287, 32320, 2783, 4035, 5297, 5911, 7851, 8279, 8316, 8612, 9166, 9879, 11368, 11913, 12900, 13470, 14334, 14854, 15804, 15950, 16848, 17981, 18775, 20690, 22137, 25474, 26019, 26390, 26510, 26550, 27002, 28112, 29189, 29950, 31446, 195, 3698, 4692, 4768, 6130, 7448, 8126, 9320, 10627, 13008, 13339, 15361, 15387, 15503, 16971, 18296, 19246, 20363, 20383, 21349, 22506, 22644, 23425, 25934, 26460, 27226, 27622, 28793, 29968, 31016, 31199, 31859, 32303, 29216]
